pubID,topicQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1180275157727756289,tránsito,@trafico889 fuerte accidente en Eduardo Molina y Ángel Albino Corzo. Empieza a afectar el tránsito. @C5_CDMX  @UCS_GCDMX,0,2,0,195928002,Citlalli Tuitiritera,citlalaloca,2010-09-27 16:39:07,False,551,2344,2019-10-04 18:15:00,2019,10,04,18,15,2,Azcapotzalco,-99.180678,19.444937
1179024440664956929,tránsito,"@OVIALCDMX  @Claudiashein cuando van a mandar policías de tránsito a Ceylán y maravillas col. Ferreria alcaldía Azcapotzalco por la obra de Ceylán es un relajo y los microbuseros que dirigen el tránsito provocan mas caos, o hasta que haya un accidente?? Van hacernos caso",0,0,0,975042381421666305,fofi,fofi76680769,2018-03-17 10:13:13,False,0,68,2019-10-01 07:25:06,2019,10,01,07,25,2,Azcapotzalco,19.4853286147,-99.1821069423
1179023012705837057,tránsito,"@Claudiashein @OVIALCDMX cuando van a mandar policías de tránsito a Ceylán y maravillas col. Ferreria alcaldía Azcapotzalco por la obra de Ceylán es un relajo y los microbuseros que dirigen el tránsito hacen más relajo, o hasta que pase un accidente???",0,1,0,975042381421666305,fofi,fofi76680769,2018-03-17 10:13:13,False,0,68,2019-10-01 07:19:26,2019,10,01,07,19,2,Azcapotzalco,19.4853286147,-99.1821069423
1189902272916000768,tránsito,"Accidente en la carretera libre Toluca-México, cortar por La Pila era buena opción pero muchos.lo hicieron y ya está el tráfico también aquí...",0,0,0,363465692,Laus LM,laypayaloa,2011-08-27 21:55:33,False,17,76,2019-10-31 07:49:43,2019,10,31,07,49,3,Coyoacán,-99.364536,19.232313
1189330829106921473,tránsito,"@LaSEMOVI plantea este red de @ecobici hacia 2024, toca a todos quienes queremos un ambiente más sano y menos tráfico apoyar su implementación. Por mi parte feliz de que llegue a @Alcaldia_Coy y a @SantaRibera https://t.co/DlmDbrymdU",0,1,3,162896425,Joel A.Tovar Velasco,JoelGIDEM,2010-07-04 18:47:58,False,3253,4999,2019-10-29 17:59:01,2019,10,29,17,59,3,Coyoacán,-99.364536,19.049016
1184244840130842624,tránsito,"Camión de Gas Metropolitano a exceso de velocidad en carril de alta velocidad de Periférico a la altura de Altavista.
¿Donde está la policia de tránsito @OVIALCDMX @SSP_CDMX @LaSEMOVI ?
Luego cuando haya algún accidente grave nadamás van a estar justificándose.
@JesusMartinMx https://t.co/fv02d8ojVO",1,0,0,229178428,Luis Cao 🇺🇦🕊,lcaorome,2010-12-21 12:47:20,False,4364,4566,2019-10-15 17:09:06,2019,10,15,17,09,3,Coyoacán,-99.202254,19.3441097
1180806380531388417,tránsito,Para pedir el apoyo de una patrulla por un accidente de tránsito en calle geografos 7 casi esquina con circuito interior col aculco del iztapalapa @UCS_GCDMX @OVIALCDMX @C5_CDMX @SSP_CDMX @trafico889 @Claudiashein @Alc_Iztapalapa @889Noticias,0,1,0,1084249034708135940,Rubén Garcia,RubnGar59772338,2019-01-12 18:41:29,False,32,312,2019-10-06 05:25:54,2019,10,06,05,25,3,Coyoacán,-99.140238,19.2846922
1180744978353360901,tránsito,Para pedir el apoyo de una patrulla por un accidente de tránsito en geografos y circuito interior en el Bajo puente col aculco iztapalapa. @SSP_CDMX @UCS_GCDMX @OVIALCDMX @trafico889 @Claudiashein @C5_CDMX @Alc_Iztapalapa,0,1,0,1084249034708135940,Rubén Garcia,RubnGar59772338,2019-01-12 18:41:29,False,32,312,2019-10-06 01:21:54,2019,10,06,01,21,3,Coyoacán,-99.140238,19.2846922
1179496272597852160,tránsito,"De esos #Taxistas de esos que no saben el reglamento de tránsito, menos de respeto, menos de conducir con precaución, mucho menos de seguridad al volante y de higiene obvio nada, aaah pero que tal quejarse de las ""apps"" en eso si que son expertos. #CDMX https://t.co/2QHFWUbHYm",0,0,0,910656008829071360,Violeta María,VioletaDmnguz,2017-09-20 18:04:46,False,211,1463,2019-10-02 14:40:00,2019,10,02,14,40,3,Coyoacán,-99.324375,19.232228
1187000205830447104,tránsito,"@SEDEMA_CDMX estimados amigos del medio ambiente, favor de evaluar las obras que vienen haciendo en la Alcaldía de Coyoacán, están ampliando camellones y restringiendo la circulación vehicular, lo que va a generar tráfico y contaminación
Ejemplo claro eje 10 Sur y Cerro del agua",0,0,0,263994330,CABERI,gus_bas,2011-03-10 21:51:52,False,50,164,2019-10-23 07:37:57,2019,10,23,07,37,3,Coyoacán,19.3266672536,-99.1503763525
